date,geoid,quantile,new_cases,active_cases,cumulative_cases,new_deaths,cumulative_deaths,active_hospitalizations,active_icu,active_ventilations,doubling_time,Reff,case_reporting_rate,population
2020-07-08,1101,0.05,-1.568,20.52535,86.86795000000001,0.0,3.163,0.9908499999999999,0.24995,0.168,18.112600039947676,0.9719500042873074,0.03900000008601522,453408.126
2020-07-08,1101,0.25,-0.84375,35.735,87.592,0.0,3.163,1.8447500000000001,0.46,0.32875000000000004,28.62474993686759,1.0269999977349327,0.05100000008436109,453408.1269999999
2020-07-08,1101,0.5,-0.5175000000000001,57.456500000000005,87.918,0.0,3.163,3.0525,0.788,0.5615000000000001,36.07100003977763,1.0580000011667194,0.06200000006837108,453408.127
2020-07-08,1101,0.75,-0.302,94.322,88.133,0.0,3.163,4.8245000000000005,1.26325,0.93625,43.026500071170986,1.0969999981854095,0.07599999983238058,453408.12700000004
2020-07-08,1101,0.95,-0.139,145.64635,88.297,0.0,3.163,7.95205,2.0553,1.5841,54.01654976769098,1.2041499998668967,0.09399999979268124,453408.128
2020-07-09,1101,0.05,0.219,18.9443,87.30194999999999,0.008,3.171,1.0098,0.25395,0.17195,18.11260007790509,0.9719500021436536,0.03900000008601522,453408.125
2020-07-09,1101,0.25,0.292,34.266749999999995,88.02975,0.015,3.178,1.84225,0.461,0.33375,28.62475006313241,1.027,0.051000000112481444,453408.126
2020-07-09,1101,0.5,0.377,55.861000000000004,88.3035,0.025,3.188,2.9690000000000003,0.7685,0.547,36.071000000000005,1.0580000000000003,0.062,453408.127
2020-07-09,1101,0.75,0.512,92.01400000000001,88.5035,0.04,3.203,4.612,1.21125,0.8845000000000001,43.026499952553785,1.096999995765956,0.07599999983238061,453408.12700000004
2020-07-09,1101,0.95,0.6480499999999999,140.14039999999997,88.696,0.067,3.229,7.647499999999996,2.0132999999999996,1.51705,54.016549755771024,1.2041499922988805,0.09399999958536254,453408.128
2020-07-10,1101,0.05,0.172,17.658650000000005,87.62065,0.008,3.179,0.99695,0.24980000000000002,0.16895000000000002,18.112600041937934,0.9719500020365757,0.03900000017203044,453408.125
2020-07-10,1101,0.25,0.227,31.832500000000003,88.30175,0.014,3.192,1.784,0.444,0.3275,28.62475004734972,1.027,0.051000000112481444,453408.126
2020-07-10,1101,0.5,0.288,52.79900000000001,88.5995,0.023,3.211,2.8440000000000003,0.74,0.5295000000000001,36.071,1.0579999988332809,0.062000000000000006,453408.127
2020-07-10,1101,0.75,0.406,87.53524999999999,88.80525,0.037,3.24,4.39225,1.1552499999999999,0.8412499999999999,43.026499833933286,1.096999993346502,0.07599999983238058,453408.12700000004
